Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
115,tt0959337,2018-02-19,2018-02-19,,Revolutionary Road,https://www.imdb.com/title/tt0959337/,movie,7.3,119,2008,"Drama, Romance",188342,2008-12-15,Sam Mendes
116,tt0329355,2018-02-19,2018-02-19,,Marion Bridge,https://www.imdb.com/title/tt0329355/,movie,6.7,90,2002,Drama,1265,2002-09-07,Wiebke von Carolsfeld
117,tt0169547,2018-02-19,2018-02-19,,American Beauty,https://www.imdb.com/title/tt0169547/,movie,8.3,122,1999,Drama,1036236,1999-09-08,Sam Mendes
118,tt2334649,2018-02-19,2018-02-19,,Fruitvale Station,https://www.imdb.com/title/tt2334649/,movie,7.5,85,2013,"Biography, Crime, Drama, Romance",71678,2013-01-19,Ryan Coogler
119,tt0388795,2018-02-19,2018-02-19,,Brokeback Mountain,https://www.imdb.com/title/tt0388795/,movie,7.7,134,2005,"Drama, Romance",312912,2005-09-02,Ang Lee
120,tt1120985,2018-02-19,2018-02-19,,Blue Valentine,https://www.imdb.com/title/tt1120985/,movie,7.4,112,2010,"Drama, Romance",178257,2010-01-24,Derek Cianfrance
121,tt0361862,2018-02-19,2018-02-19,,The Machinist,https://www.imdb.com/title/tt0361862/,movie,7.7,101,2004,"Drama, Thriller",345785,2004-01-18,Brad Anderson
122,tt0315983,2018-02-19,2018-02-19,,House of Sand and Fog,https://www.imdb.com/title/tt0315983/,movie,7.5,126,2003,"Crime, Drama",63681,2003-12-19,Vadim Perelman
123,tt0120633,2018-02-19,2018-02-19,,A Civil Action,https://www.imdb.com/title/tt0120633/,movie,6.6,115,1998,Drama,26756,1998-12-25,Steven Zaillian
124,tt3125220,2018-02-19,2018-02-19,,Little Accidents,https://www.imdb.com/title/tt3125220/,movie,5.8,105,2014,Drama,3393,2014-01-22,Sara Colangelo
125,tt0378793,2018-02-19,2018-02-19,,Speak,https://www.imdb.com/title/tt0378793/,movie,7.3,89,2004,Drama,23986,2004-01-20,Jessica Sharzer
126,tt0140352,2018-02-19,2018-02-19,,The Insider,https://www.imdb.com/title/tt0140352/,movie,7.8,157,1999,"Biography, Drama, Thriller",155203,1999-10-28,Michael Mann
127,tt0955298,2018-02-19,2018-02-19,,The Memory Keeper's Daughter,https://www.imdb.com/title/tt0955298/,tvMovie,6.7,90,2008,Drama,2696,2008-04-12,Mick Jackson
128,tt0119683,2018-02-19,2018-02-19,,Les Misérables,https://www.imdb.com/title/tt0119683/,movie,7.5,134,1998,"Crime, Drama, History, Romance",37173,1998-05-01,Bille August
129,tt0397113,2018-02-19,2018-02-19,,Tiger Cruise,https://www.imdb.com/title/tt0397113/,tvMovie,6.2,88,2004,"Drama, Family",1183,2004-08-06,Duwayne Dunham
